"HS2","HS2 ID","HS4","HS4 ID","Section","Section ID","Trade Value","Year"
"Organic chemicals",629,"Halogenated Hydrocarbons",62903,"Chemical Products",6,207795,2023
"Organic chemicals",629,"Acyclic alcohol derivatives (halogenated, sulphonated, nitrated)",62905,"Chemical Products",6,352.00000000000006,2023
"Organic chemicals",629,"Ethers",62909,"Chemical Products",6,146439,2023
"Organic chemicals",629,"Acetals and Hemiacetals",62911,"Chemical Products",6,286.00000000000006,2023
"Organic chemicals",629,"Aldehydes, cyclic polymers, and paraformaldehyde",62912,"Chemical Products",6,239,2023
"Organic chemicals",629,"Ketones and Quinones",62914,"Chemical Products",6,2,2023
"Organic chemicals",629,"Saturated Acyclic Monocarboxylic Acids",62915,"Chemical Products",6,4301,2023
"Organic chemicals",629,"Unsaturated Acyclic Monocarboxylic Acids",62916,"Chemical Products",6,7510.000000000001,2023
"Organic chemicals",629,"Polycarboxylic Acids",62917,"Chemical Products",6,43153,2023
"Organic chemicals",629,"Carboxylic Acids",62918,"Chemical Products",6,13.999999999999998,2023
"Organic chemicals",629,"Amine Compounds",62921,"Chemical Products",6,145,2023
"Organic chemicals",629,"Oxygen Amino Compounds",62922,"Chemical Products",6,134,2023
"Organic chemicals",629,"Quaternary Ammonium Salts and Hydroxides",62923,"Chemical Products",6,3117153,2023
"Organic chemicals",629,"Carboxyimide Compounds",62925,"Chemical Products",6,45,2023
"Organic chemicals",629,"Nitrile Compounds",62926,"Chemical Products",6,7093.999999999999,2023
"Organic chemicals",629,"Oxygen Heterocyclic Compounds",62932,"Chemical Products",6,130,2023
"Organic chemicals",629,"Nitrogen Heterocyclic Compounds",62933,"Chemical Products",6,730701,2023
"Organic chemicals",629,"Nucleic Acids",62934,"Chemical Products",6,201,2023
"Organic chemicals",629,"Sulfonamides",62935,"Chemical Products",6,63,2023
"Organic chemicals",629,"Vitamins",62936,"Chemical Products",6,148441,2023
"Organic chemicals",629,"Hormones",62937,"Chemical Products",6,1320457,2023
"Organic chemicals",629,"Antibiotics",62941,"Chemical Products",6,505,2023
"Organic chemicals",629,"Other Organic Compounds",62942,"Chemical Products",6,1229,2023
"Pharmaceutical products",630,"Glands and Other Organs",63001,"Chemical Products",6,338,2023
"Pharmaceutical products",630,"Vaccines, blood, antisera, toxins and cultures",63002,"Chemical Products",6,2203540,2023
"Pharmaceutical products",630,"Unpackaged Medicaments",63003,"Chemical Products",6,2065335,2023
"Pharmaceutical products",630,"Packaged Medicaments",63004,"Chemical Products",6,133034037,2023
"Pharmaceutical products",630,"Bandages",63005,"Chemical Products",6,24049,2023
"Pharmaceutical products",630,"Special Pharmaceuticals",63006,"Chemical Products",6,913874,2023
"Fertilizers",631,"Potassic Fertilizers",63104,"Chemical Products",6,1,2023
"Fertilizers",631,"Mixed Mineral or Chemical Fertilizers",63105,"Chemical Products",6,5099,2023
"Paints, dyes, & varnishes",632,"Vegetable Tanning Extracts",63201,"Chemical Products",6,15235,2023
"Paints, dyes, & varnishes",632,"Synthetic Tanning Extracts",63202,"Chemical Products",6,3,2023
"Paints, dyes, & varnishes",632,"Vegetable or Animal Dyes",63203,"Chemical Products",6,1526,2023
"Paints, dyes, & varnishes",632,"Synthetic Coloring Matter",63204,"Chemical Products",6,17901,2023
"Paints, dyes, & varnishes",632,"Other Coloring Matter",63206,"Chemical Products",6,1725.0000000000002,2023
"Paints, dyes, & varnishes",632,"Prepared Pigments",63207,"Chemical Products",6,995,2023
"Paints, dyes, & varnishes",632,"Nonaqueous Paints",63208,"Chemical Products",6,153012,2023
"Paints, dyes, & varnishes",632,"Aqueous Paints",63209,"Chemical Products",6,73,2023
"Paints, dyes, & varnishes",632,"Other Paints",63210,"Chemical Products",6,2,2023
"Paints, dyes, & varnishes",632,"Prepared Paint Driers",63211,"Chemical Products",6,61,2023
"Paints, dyes, & varnishes",632,"Nonaqueous Pigments",63212,"Chemical Products",6,8190,2023
"Paints, dyes, & varnishes",632,"Artistry Paints",63213,"Chemical Products",6,1771,2023
"Paints, dyes, & varnishes",632,"Glaziers Putty",63214,"Chemical Products",6,699,2023
"Paints, dyes, & varnishes",632,"Ink",63215,"Chemical Products",6,4730,2023
"Perfumery & cosmetics",633,"Essential Oils",63301,"Chemical Products",6,2253110,2023
"Perfumery & cosmetics",633,"Scented Mixtures",63302,"Chemical Products",6,172895,2023
"Perfumery & cosmetics",633,"Perfumes",63303,"Chemical Products",6,99954.00000000001,2023
"Perfumery & cosmetics",633,"Beauty Products",63304,"Chemical Products",6,618577,2023
"Perfumery & cosmetics",633,"Hair Products",63305,"Chemical Products",6,115069,2023
"Perfumery & cosmetics",633,"Dental Products",63306,"Chemical Products",6,45245,2023
"Perfumery & cosmetics",633,"Shaving Products",63307,"Chemical Products",6,612191,2023
"Soap, cleaners, candles, dental, modelling pastes",634,"Soap",63401,"Chemical Products",6,1288366,2023
"Soap, cleaners, candles, dental, modelling pastes",634,"Cleaning Products",63402,"Chemical Products",6,95421,2023
"Soap, cleaners, candles, dental, modelling pastes",634,"Lubricating Products",63403,"Chemical Products",6,25420,2023
"Soap, cleaners, candles, dental, modelling pastes",634,"Waxes",63404,"Chemical Products",6,147,2023
"Soap, cleaners, candles, dental, modelling pastes",634,"Polishes and Creams",63405,"Chemical Products",6,72972,2023
"Soap, cleaners, candles, dental, modelling pastes",634,"Candles",63406,"Chemical Products",6,164563,2023
"Soap, cleaners, candles, dental, modelling pastes",634,"Pastes and Waxes",63407,"Chemical Products",6,14995,2023
"Glues, starches, & albuminoid products",635,"Gelatin",63503,"Chemical Products",6,4035184,2023
"Glues, starches, & albuminoid products",635,"Dextrins",63505,"Chemical Products",6,329,2023
"Glues, starches, & albuminoid products",635,"Glues",63506,"Chemical Products",6,22317,2023
"Glues, starches, & albuminoid products",635,"Enzymes",63507,"Chemical Products",6,77,2023
"Explosives, matches, & fireworks",636,"Fireworks",63604,"Chemical Products",6,1002,2023
"Explosives, matches, & fireworks",636,"Matches",63605,"Chemical Products",6,13.000000000000002,2023
"Explosives, matches, & fireworks",636,"Pyrophoric Alloys",63606,"Chemical Products",6,16,2023
"Photo & movie goods",637,"Photographic Plates",63701,"Chemical Products",6,1185,2023
