"HS2","HS2 ID","HS4","HS4 ID","Section","Section ID","Trade Value","Year"
"Inorganic chemicals",628,"Phosphoric Acid",62809,"Chemical Products",6,18259350,2023
"Inorganic chemicals",628,"Boron",62810,"Chemical Products",6,361216,2023
"Inorganic chemicals",628,"Other Inorganic Acids",62811,"Chemical Products",6,33293990,2023
"Inorganic chemicals",628,"Halides",62812,"Chemical Products",6,28777,2023
"Inorganic chemicals",628,"Nonmetal Sulfides",62813,"Chemical Products",6,80259,2023
"Inorganic chemicals",628,"Ammonia",62814,"Chemical Products",6,39143963,2023
"Inorganic chemicals",628,"Sodium or Potassium Peroxides",62815,"Chemical Products",6,9692000,2023
"Inorganic chemicals",628,"Magnesium Hydroxide and Peroxide",62816,"Chemical Products",6,664316,2023
"Inorganic chemicals",628,"Zinc Oxide and Peroxide",62817,"Chemical Products",6,2998570,2023
"Inorganic chemicals",628,"Aluminium Oxide",62818,"Chemical Products",6,2873378877,2023
