"HS2","HS2 ID","HS4","HS4 ID","Section","Section ID","Trade Value","Year"
"Inorganic chemicals",628,"Alkali, alkaline-earth, rare-earth metals, scandium, yttrium, and mercury",62805,"Chemical Products",6,11692447,2023
"Inorganic chemicals",628,"Hydrochloric Acid",62806,"Chemical Products",6,3252447,2023
"Inorganic chemicals",628,"Sulfuric Acid",62807,"Chemical Products",6,34585976,2023
"Inorganic chemicals",628,"Nitric Acids",62808,"Chemical Products",6,6264129,2023
"Inorganic chemicals",628,"Phosphoric Acid",62809,"Chemical Products",6,380090,2023
"Inorganic chemicals",628,"Boron",62810,"Chemical Products",6,58983559,2023
"Inorganic chemicals",628,"Other Inorganic Acids",62811,"Chemical Products",6,5334575,2023
"Inorganic chemicals",628,"Halides",62812,"Chemical Products",6,4319684,2023
"Inorganic chemicals",628,"Nonmetal Sulfides",62813,"Chemical Products",6,10259175,2023
"Inorganic chemicals",628,"Ammonia",62814,"Chemical Products",6,157519206,2023
"Inorganic chemicals",628,"Sodium or Potassium Peroxides",62815,"Chemical Products",6,99096775,2023
"Inorganic chemicals",628,"Magnesium Hydroxide and Peroxide",62816,"Chemical Products",6,41647265,2023
"Inorganic chemicals",628,"Zinc Oxide and Peroxide",62817,"Chemical Products",6,2328686,2023
