"HS2","HS2 ID","HS4","HS4 ID","Section","Section ID","Trade Value","Year"
"Salt, sulphur, cement, lime, stone, & plaster",525,"Magnesium Carbonate",52519,"Mineral Products",5,5003289,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Gypsum",52520,"Mineral Products",5,5591532,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Limestone",52521,"Mineral Products",5,21874634,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Quicklime",52522,"Mineral Products",5,4606104,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Cement",52523,"Mineral Products",5,60262757,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Asbestos",52524,"Mineral Products",5,2379430,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Mica",52525,"Mineral Products",5,59923893,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Soapstone",52526,"Mineral Products",5,63432865,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Borax",52528,"Mineral Products",5,162742,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Feldspar",52529,"Mineral Products",5,59861297,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Other Mineral",52530,"Mineral Products",5,55783089.99999999,2023
"Ores, slag and ash",526,"Iron Ore",52601,"Mineral Products",5,3780219193,2023
"Ores, slag and ash",526,"Manganese Ore",52602,"Mineral Products",5,2077900,2023
"Ores, slag and ash",526,"Copper Ore",52603,"Mineral Products",5,71034148,2023
"Ores, slag and ash",526,"Nickel Ore",52604,"Mineral Products",5,1384.0000000000002,2023
"Ores, slag and ash",526,"Cobalt Ore",52605,"Mineral Products",5,1614,2023
"Ores, slag and ash",526,"Aluminium Ore",52606,"Mineral Products",5,3243861,2023
"Ores, slag and ash",526,"Lead Ore",52607,"Mineral Products",5,25354,2023
"Ores, slag and ash",526,"Zinc Ore",52608,"Mineral Products",5,1891246,2023
"Ores, slag and ash",526,"Tin Ores",52609,"Mineral Products",5,201.99999999999997,2023
"Ores, slag and ash",526,"Chromium Ore",52610,"Mineral Products",5,11170934.000000002,2023
"Ores, slag and ash",526,"Tungsten Ore",52611,"Mineral Products",5,1466.9999999999998,2023
"Ores, slag and ash",526,"Uranium and Thorium Ore",52612,"Mineral Products",5,758783.0000000001,2023
"Ores, slag and ash",526,"Molybdenum Ore",52613,"Mineral Products",5,5749094,2023
"Ores, slag and ash",526,"Titanium Ore",52614,"Mineral Products",5,122657210,2023
"Ores, slag and ash",526,"Niobium, Tantalum, Vanadium and Zirconium Ore",52615,"Mineral Products",5,8108459,2023
"Ores, slag and ash",526,"Precious Metal Ore",52616,"Mineral Products",5,11408477.000000002,2023
"Ores, slag and ash",526,"Other Ores",52617,"Mineral Products",5,132363,2023
"Ores, slag and ash",526,"Granulated Slag",52618,"Mineral Products",5,51421597,2023
"Ores, slag and ash",526,"Slag Dross",52619,"Mineral Products",5,67506300,2023
"Ores, slag and ash",526,"Non-Iron and Steel Slag, Ash and Residues",52620,"Mineral Products",5,34118555,2023
"Ores, slag and ash",526,"Other Slag and Ash",52621,"Mineral Products",5,89961351,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Coal Briquettes",52701,"Mineral Products",5,198073671,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Lignite",52702,"Mineral Products",5,1853485,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Peat",52703,"Mineral Products",5,12559761,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Coke",52704,"Mineral Products",5,115890829.00000001,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Non-Petroleum Gas",52705,"Mineral Products",5,8071.000000000001,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Tar",52706,"Mineral Products",5,3237132.0000000005,2023
